TransactionID,Date,StoreLocation,ProductCategory,Quantity,UnitValue,TotalRevenue,DeliveryDelayDays,CustomerRating,SentimentLabel
TXN-100277,2024-01-05,Perth Hay St,Earrings,1,777.14,777.14,0,5,Positive
TXN-100278,2024-01-06,Online Flagship,Necklaces & Pendants,1,871.28,871.28,1,5,Positive
TXN-100279,2024-01-06,Online Flagship,Earrings,1,335.75,335.75,2,5,Positive
TXN-100280,2024-01-06,Online Flagship,Earrings,1,898.66,898.66,1,4,Positive
TXN-100281,2024-01-06,Melbourne Chadstone,Luxury Watches,1,15745.17,15745.17,0,5,Positive
TXN-100282,2024-01-06,Melbourne Chadstone,Earrings,1,2216.23,2216.23,0,5,Positive
TXN-100283,2024-01-06,Sydney CBD,Bracelets,1,2338.38,2338.38,0,3,Neutral
TXN-100284,2024-01-06,Brisbane Queen St,Necklaces & Pendants,1,1239.19,1239.19,0,5,Positive
TXN-100285,2024-01-06,Sydney CBD,Bracelets,1,1815.55,1815.55,0,5,Positive
TXN-100286,2024-01-06,Brisbane Queen St,Necklaces & Pendants,1,1417.91,1417.91,0,5,Positive
TXN-100287,2024-01-06,Brisbane Queen St,Necklaces & Pendants,1,2885.44,2885.44,0,4,Positive
TXN-100288,2024-01-06,Melbourne Chadstone,Earrings,1,1619.92,1619.92,0,4,Positive
TXN-100289,2024-01-06,Brisbane Queen St,Luxury Watches,1,10819.53,10819.53,0,5,Positive
TXN-100290,2024-01-06,Sydney CBD,Bracelets,3,916.84,2750.52,0,3,Neutral
TXN-100291,2024-01-06,Sydney CBD,Bracelets,1,2492.04,2492.04,0,3,Neutral
TXN-100292,2024-01-06,Online Flagship,Bracelets,1,1178.18,1178.18,4,4,Positive
TXN-100293,2024-01-06,Melbourne Chadstone,Earrings,1,2343.27,2343.27,0,5,Positive
TXN-100294,2024-01-06,Sydney CBD,Bracelets,1,1566.2,1566.2,0,3,Neutral
TXN-100295,2024-01-06,Brisbane Queen St,Earrings,1,317.1,317.1,0,5,Positive
TXN-100296,2024-01-06,Online Flagship,Necklaces & Pendants,2,2659.93,5319.86,7,2,Negative
TXN-100297,2024-01-06,Sydney CBD,Bracelets,1,1900.17,1900.17,0,4,Positive
TXN-100298,2024-01-06,Perth Hay St,Necklaces & Pendants,1,1912.78,1912.78,0,4,Positive
TXN-100299,2024-01-06,Sydney CBD,Necklaces & Pendants,1,1120.31,1120.31,0,5,Positive
TXN-100300,2024-01-06,Sydney CBD,Luxury Watches,1,19712.66,19712.66,0,4,Positive
TXN-100301,2024-01-06,Brisbane Queen St,Bracelets,1,1177.05,1177.05,0,5,Positive
TXN-100302,2024-01-06,Brisbane Queen St,Luxury Watches,1,3990.92,3990.92,0,4,Positive
TXN-100303,2024-01-06,Perth Hay St,Luxury Watches,1,23122.64,23122.64,0,4,Positive
TXN-100304,2024-01-06,Online Flagship,Luxury Watches,1,6545.31,6545.31,2,5,Positive
TXN-100305,2024-01-06,Online Flagship,Necklaces & Pendants,1,1098.72,1098.72,5,5,Positive
TXN-100306,2024-01-06,Brisbane Queen St,Necklaces & Pendants,1,1082.61,1082.61,0,5,Positive
TXN-100307,2024-01-06,Melbourne Chadstone,Earrings,1,831.29,831.29,0,5,Positive
TXN-100308,2024-01-06,Online Flagship,Necklaces & Pendants,1,1429.74,1429.74,3,4,Positive
TXN-100309,2024-01-06,Melbourne Chadstone,Earrings,1,605.24,605.24,0,5,Positive
TXN-100310,2024-01-06,Melbourne Chadstone,Luxury Watches,1,19798.79,19798.79,0,3,Neutral
TXN-100311,2024-01-06,Sydney CBD,Luxury Watches,1,20795.81,20795.81,0,4,Positive
TXN-100312,2024-01-06,Sydney CBD,Bracelets,2,553.75,1107.5,0,5,Positive
TXN-100313,2024-01-06,Online Flagship,Necklaces & Pendants,1,995.66,995.66,3,5,Positive
TXN-100314,2024-01-06,Online Flagship,Luxury Watches,2,20464.13,40928.26,1,4,Positive
TXN-100315,2024-01-06,Perth Hay St,Bracelets,1,1783.1,1783.1,0,3,Neutral
TXN-100316,2024-01-06,Melbourne Chadstone,Luxury Watches,1,7615.75,7615.75,0,5,Positive
TXN-100317,2024-01-06,Sydney CBD,Luxury Watches,1,22420.09,22420.09,0,3,Neutral
TXN-100318,2024-01-06,Sydney CBD,Necklaces & Pendants,1,3815.44,3815.44,0,4,Positive
TXN-100319,2024-01-06,Melbourne Chadstone,Engagement Rings,2,26799.55,53599.1,15,5,Positive
TXN-100320,2024-01-06,Brisbane Queen St,Luxury Watches,1,4861.06,4861.06,0,5,Positive
TXN-100321,2024-01-06,Online Flagship,Bracelets,1,2358.89,2358.89,2,4,Positive
TXN-100322,2024-01-06,Perth Hay St,Luxury Watches,1,11816.45,11816.45,0,4,Positive
TXN-100323,2024-01-06,Melbourne Chadstone,Luxury Watches,1,7761.97,7761.97,0,4,Positive
TXN-100324,2024-01-06,Online Flagship,Bracelets,1,1600.26,1600.26,4,5,Positive
TXN-100325,2024-01-06,Online Flagship,Necklaces & Pendants,2,1693.99,3387.98,3,3,Neutral
TXN-100326,2024-01-06,Brisbane Queen St,Luxury Watches,1,22176.89,22176.89,0,4,Positive
TXN-100327,2024-01-06,Perth Hay St,Earrings,1,1435.63,1435.63,0,5,Positive
TXN-100328,2024-01-06,Melbourne Chadstone,Engagement Rings,1,25925.34,25925.34,11,4,Positive
TXN-100329,2024-01-06,Sydney CBD,Necklaces & Pendants,1,927.23,927.23,0,5,Positive
TXN-100330,2024-01-06,Melbourne Chadstone,Earrings,1,994.58,994.58,0,4,Positive
TXN-100331,2024-01-06,Online Flagship,Bracelets,2,2180.66,4361.32,0,4,Positive
TXN-100332,2024-01-06,Sydney CBD,Necklaces & Pendants,1,1784.08,1784.08,0,5,Positive
TXN-100333,2024-01-06,Sydney CBD,Earrings,1,1721.21,1721.21,0,4,Positive
TXN-100334,2024-01-06,Sydney CBD,Luxury Watches,1,10035.89,10035.89,0,4,Positive
TXN-100335,2024-01-06,Sydney CBD,Necklaces & Pendants,1,1669.21,1669.21,0,4,Positive
TXN-100336,2024-01-07,Online Flagship,Luxury Watches,1,7820.69,7820.69,2,4,Positive
TXN-100337,2024-01-07,Online Flagship,Necklaces & Pendants,1,1416.33,1416.33,0,4,Positive
TXN-100338,2024-01-07,Brisbane Queen St,Necklaces & Pendants,1,3489.09,3489.09,0,4,Positive
TXN-100339,2024-01-07,Sydney CBD,Bracelets,1,540.8,540.8,0,4,Positive
TXN-100340,2024-01-07,Brisbane Queen St,Bracelets,3,1045.65,3136.9500000000003,0,5,Positive
TXN-100341,2024-01-07,Brisbane Queen St,Earrings,1,2300.65,2300.65,0,5,Positive
TXN-100342,2024-01-07,Sydney CBD,Luxury Watches,2,11104.43,22208.86,0,5,Positive
TXN-100343,2024-01-07,Melbourne Chadstone,Earrings,2,1134.21,2268.42,0,5,Positive
TXN-100344,2024-01-07,Melbourne Chadstone,Earrings,1,2035.96,2035.96,0,5,Positive
TXN-100345,2024-01-07,Perth Hay St,Engagement Rings,2,26147.09,52294.18,12,4,Positive
TXN-100346,2024-01-07,Perth Hay St,Necklaces & Pendants,1,603.91,603.91,0,4,Positive
TXN-100347,2024-01-07,Sydney CBD,Engagement Rings,1,9013.93,9013.93,13,3,Neutral
TXN-100348,2024-01-07,Melbourne Chadstone,Luxury Watches,1,12446.78,12446.78,0,4,Positive
TXN-100349,2024-01-07,Perth Hay St,Engagement Rings,1,19992.59,19992.59,11,3,Neutral
TXN-100350,2024-01-07,Brisbane Queen St,Bracelets,1,831.43,831.43,0,3,Neutral
TXN-100351,2024-01-07,Online Flagship,Luxury Watches,1,8494.49,8494.49,2,5,Positive
TXN-100352,2024-01-07,Perth Hay St,Luxury Watches,2,20213.2,40426.4,0,4,Positive
TXN-100353,2024-01-07,Sydney CBD,Bracelets,1,1551.36,1551.36,0,5,Positive
TXN-100354,2024-01-07,Sydney CBD,Necklaces & Pendants,3,4032.07,12096.210000000001,0,4,Positive
TXN-100355,2024-01-07,Perth Hay St,Earrings,3,1942.66,5827.9800000000005,0,4,Positive
TXN-100356,2024-01-07,Sydney CBD,Necklaces & Pendants,1,2191.81,2191.81,0,4,Positive
TXN-100357,2024-01-07,Brisbane Queen St,Necklaces & Pendants,1,3860.1,3860.1,0,4,Positive
TXN-100358,2024-01-07,Online Flagship,Engagement Rings,3,23500.84,70502.52,4,5,Positive
TXN-100359,2024-01-07,Brisbane Queen St,Necklaces & Pendants,1,616.37,616.37,0,4,Positive
TXN-100360,2024-01-07,Melbourne Chadstone,Earrings,1,731.31,731.31,0,4,Positive
TXN-100361,2024-01-07,Perth Hay St,Necklaces & Pendants,1,1325.13,1325.13,0,5,Positive
TXN-100362,2024-01-07,Brisbane Queen St,Necklaces & Pendants,1,537.15,537.15,0,3,Neutral
TXN-100363,2024-01-07,Brisbane Queen St,Earrings,1,1836.36,1836.36,0,4,Positive
TXN-100364,2024-01-07,Online Flagship,Necklaces & Pendants,1,3375.48,3375.48,1,4,Positive
TXN-100365,2024-01-07,Melbourne Chadstone,Earrings,1,2096.55,2096.55,0,5,Positive
TXN-100366,2024-01-07,Online Flagship,Luxury Watches,1,13664.99,13664.99,3,5,Positive
TXN-100367,2024-01-07,Online Flagship,Bracelets,1,1265.16,1265.16,3,4,Positive
TXN-100368,2024-01-07,Sydney CBD,Necklaces & Pendants,1,3490.17,3490.17,0,4,Positive
TXN-100369,2024-01-07,Sydney CBD,Necklaces & Pendants,1,3861.68,3861.68,0,5,Positive
TXN-100370,2024-01-07,Sydney CBD,Necklaces & Pendants,1,3968.55,3968.55,0,5,Positive
TXN-100371,2024-01-07,Sydney CBD,Bracelets,2,1926.55,3853.1,0,5,Positive
TXN-100372,2024-01-07,Sydney CBD,Bracelets,1,1187.26,1187.26,0,3,Neutral
TXN-100373,2024-01-07,Perth Hay St,Luxury Watches,1,5017.62,5017.62,0,5,Positive
TXN-100374,2024-01-07,Sydney CBD,Earrings,2,1537.55,3075.1,0,4,Positive
TXN-100375,2024-01-07,Melbourne Chadstone,Luxury Watches,1,10199.59,10199.59,0,4,Positive
TXN-100376,2024-01-07,Online Flagship,Engagement Rings,2,32893.1,65786.2,3,4,Positive
TXN-100377,2024-01-07,Sydney CBD,Bracelets,1,3248.1,3248.1,0,5,Positive
TXN-100378,2024-01-07,Online Flagship,Luxury Watches,1,3431.15,3431.15,1,4,Positive
TXN-100379,2024-01-07,Melbourne Chadstone,Luxury Watches,1,23279.6,23279.6,0,4,Positive
TXN-100380,2024-01-07,Sydney CBD,Earrings,1,1536.52,1536.52,0,4,Positive
TXN-100381,2024-01-07,Perth Hay St,Bracelets,3,2242.13,6726.39,0,5,Positive
TXN-100382,2024-01-07,Perth Hay St,Luxury Watches,1,6974.6,6974.6,0,5,Positive
TXN-100383,2024-01-07,Online Flagship,Luxury Watches,1,22190.4,22190.4,4,4,Positive
TXN-100384,2024-01-07,Online Flagship,Engagement Rings,1,9470.53,9470.53,5,5,Positive
TXN-100385,2024-01-07,Online Flagship,Engagement Rings,1,27227.66,27227.66,4,4,Positive
TXN-100386,2024-01-07,Melbourne Chadstone,Luxury Watches,1,19555.99,19555.99,0,4,Positive
TXN-100387,2024-01-07,Sydney CBD,Bracelets,1,533.6,533.6,0,5,Positive
TXN-100388,2024-01-07,Online Flagship,Engagement Rings,1,22632.99,22632.99,4,5,Positive
TXN-100389,2024-01-07,Online Flagship,Earrings,1,1716.1,1716.1,5,5,Positive
TXN-100390,2024-01-07,Online Flagship,Bracelets,1,2396.5,2396.5,5,4,Positive
TXN-100391,2024-01-07,Melbourne Chadstone,Earrings,1,1755.75,1755.75,0,5,Positive
TXN-100392,2024-01-07,Melbourne Chadstone,Engagement Rings,1,6581.45,6581.45,12,5,Positive
TXN-100393,2024-01-07,Online Flagship,Earrings,1,1356.13,1356.13,1,5,Positive
TXN-100394,2024-01-07,Melbourne Chadstone,Bracelets,1,2539.14,2539.14,0,5,Positive
TXN-100395,2024-01-07,Online Flagship,Necklaces & Pendants,1,2899.7,2899.7,6,1,Negative
TXN-100396,2024-01-07,Online Flagship,Necklaces & Pendants,1,1108.86,1108.86,2,5,Positive
TXN-100397,2024-01-07,Melbourne Chadstone,Luxury Watches,1,6740.44,6740.44,0,4,Positive
TXN-100398,2024-01-07,Online Flagship,Necklaces & Pendants,1,1751.79,1751.79,7,3,Neutral
TXN-100399,2024-01-08,Online Flagship,Luxury Watches,1,14245.22,14245.22,1,5,Positive
TXN-100400,2024-01-08,Sydney CBD,Earrings,1,1127.71,1127.71,0,5,Positive
TXN-100401,2024-01-08,Online Flagship,Earrings,1,722.26,722.26,5,5,Positive
TXN-100402,2024-01-08,Brisbane Queen St,Necklaces & Pendants,1,2943.27,2943.27,0,5,Positive
TXN-100403,2024-01-08,Online Flagship,Earrings,1,2105.09,2105.09,1,3,Neutral
TXN-100404,2024-01-08,Melbourne Chadstone,Engagement Rings,1,23401.23,23401.23,12,4,Positive
TXN-100405,2024-01-08,Online Flagship,Earrings,1,627.31,627.31,3,4,Positive
TXN-100406,2024-01-08,Melbourne Chadstone,Earrings,2,392.35,784.7,0,4,Positive
TXN-100407,2024-01-08,Sydney CBD,Earrings,1,1761.14,1761.14,0,5,Positive
TXN-100408,2024-01-08,Online Flagship,Engagement Rings,2,34360.55,68721.1,4,4,Positive
TXN-100409,2024-01-08,Sydney CBD,Earrings,1,787.95,787.95,0,4,Positive
TXN-100410,2024-01-08,Melbourne Chadstone,Necklaces & Pendants,1,2933.9,2933.9,0,4,Positive
TXN-100411,2024-01-08,Online Flagship,Necklaces & Pendants,1,2387.22,2387.22,4,4,Positive
TXN-100412,2024-01-08,Online Flagship,Necklaces & Pendants,2,3835.69,7671.38,2,5,Positive
TXN-100413,2024-01-08,Brisbane Queen St,Engagement Rings,1,6777.61,6777.61,13,5,Positive
TXN-100414,2024-01-08,Perth Hay St,Necklaces & Pendants,1,2250.42,2250.42,0,5,Positive
TXN-100415,2024-01-08,Melbourne Chadstone,Necklaces & Pendants,2,1699.91,3399.82,0,4,Positive
TXN-100416,2024-01-08,Melbourne Chadstone,Necklaces & Pendants,1,1476.59,1476.59,0,5,Positive
TXN-100417,2024-01-08,Melbourne Chadstone,Earrings,1,1928.59,1928.59,0,3,Neutral
TXN-100418,2024-01-08,Perth Hay St,Necklaces & Pendants,1,1314.13,1314.13,0,5,Positive
TXN-100419,2024-01-08,Online Flagship,Necklaces & Pendants,1,1952.53,1952.53,3,5,Positive
TXN-100420,2024-01-08,Online Flagship,Necklaces & Pendants,1,4068.5,4068.5,3,5,Positive
TXN-100421,2024-01-08,Online Flagship,Earrings,1,1993.43,1993.43,1,5,Positive
TXN-100422,2024-01-08,Sydney CBD,Earrings,1,1969.22,1969.22,0,5,Positive
TXN-100423,2024-01-08,Brisbane Queen St,Bracelets,1,1354.45,1354.45,0,5,Positive
TXN-100424,2024-01-08,Sydney CBD,Earrings,1,1929.19,1929.19,0,4,Positive
TXN-100425,2024-01-08,Brisbane Queen St,Engagement Rings,1,9795.49,9795.49,14,5,Positive
TXN-100426,2024-01-08,Melbourne Chadstone,Earrings,1,1667.43,1667.43,0,4,Positive
TXN-100427,2024-01-08,Online Flagship,Necklaces & Pendants,1,1373.12,1373.12,1,4,Positive
TXN-100428,2024-01-08,Melbourne Chadstone,Necklaces & Pendants,1,1162.7,1162.7,0,5,Positive
TXN-100429,2024-01-08,Sydney CBD,Bracelets,1,2545.93,2545.93,0,5,Positive
TXN-100430,2024-01-08,Sydney CBD,Necklaces & Pendants,1,4143.32,4143.32,0,4,Positive
TXN-100431,2024-01-08,Online Flagship,Earrings,1,2159.05,2159.05,3,4,Positive
TXN-100432,2024-01-08,Perth Hay St,Bracelets,3,582.24,1746.72,0,4,Positive
TXN-100433,2024-01-08,Sydney CBD,Luxury Watches,2,6455.36,12910.72,0,4,Positive
TXN-100434,2024-01-08,Sydney CBD,Engagement Rings,1,35226.73,35226.73,12,5,Positive
TXN-100435,2024-01-08,Online Flagship,Necklaces & Pendants,1,2057.6,2057.6,4,5,Positive
TXN-100436,2024-01-08,Sydney CBD,Engagement Rings,1,29483.51,29483.51,12,4,Positive
TXN-100437,2024-01-08,Online Flagship,Luxury Watches,1,10419.58,10419.58,1,4,Positive
TXN-100438,2024-01-08,Online Flagship,Bracelets,1,944.17,944.17,2,5,Positive
TXN-100439,2024-01-08,Sydney CBD,Bracelets,1,3151.54,3151.54,0,5,Positive
TXN-100440,2024-01-08,Sydney CBD,Earrings,1,851.61,851.61,0,5,Positive
TXN-100441,2024-01-08,Online Flagship,Earrings,1,1667.38,1667.38,5,4,Positive
TXN-100442,2024-01-08,Melbourne Chadstone,Luxury Watches,1,10394.94,10394.94,0,3,Neutral
TXN-100443,2024-01-08,Melbourne Chadstone,Earrings,1,2339.58,2339.58,0,5,Positive
TXN-100444,2024-01-08,Online Flagship,Luxury Watches,1,20934.81,20934.81,4,4,Positive
TXN-100445,2024-01-08,Online Flagship,Necklaces & Pendants,1,1541.23,1541.23,3,4,Positive
TXN-100446,2024-01-08,Online Flagship,Necklaces & Pendants,1,2142.59,2142.59,0,5,Positive
TXN-100447,2024-01-09,Online Flagship,Earrings,1,1488.29,1488.29,1,4,Positive
TXN-100448,2024-01-09,Melbourne Chadstone,Engagement Rings,1,6207.31,6207.31,13,5,Positive
TXN-100449,2024-01-09,Sydney CBD,Luxury Watches,3,10803.94,32411.82,0,4,Positive
TXN-100450,2024-01-09,Online Flagship,Earrings,1,1750.14,1750.14,4,5,Positive
TXN-100451,2024-01-09,Brisbane Queen St,Earrings,1,445.97,445.97,0,3,Neutral
TXN-100452,2024-01-09,Melbourne Chadstone,Necklaces & Pendants,2,1718.36,3436.72,0,5,Positive
TXN-100453,2024-01-09,Online Flagship,Luxury Watches,1,17451.78,17451.78,3,5,Positive
TXN-100454,2024-01-09,Sydney CBD,Bracelets,1,1109.92,1109.92,0,5,Positive
TXN-100455,2024-01-09,Brisbane Queen St,Engagement Rings,1,11835.52,11835.52,19,5,Positive
TXN-100456,2024-01-09,Sydney CBD,Earrings,1,817.17,817.17,0,3,Neutral
TXN-100457,2024-01-09,Brisbane Queen St,Luxury Watches,1,20639.87,20639.87,0,5,Positive
TXN-100458,2024-01-09,Sydney CBD,Earrings,1,2190.54,2190.54,0,5,Positive
TXN-100459,2024-01-09,Sydney CBD,Earrings,1,2081.94,2081.94,0,5,Positive
TXN-100460,2024-01-09,Sydney CBD,Bracelets,1,2790.98,2790.98,0,5,Positive
TXN-100461,2024-01-09,Perth Hay St,Necklaces & Pendants,1,1021.63,1021.63,0,5,Positive
TXN-100462,2024-01-09,Online Flagship,Engagement Rings,1,25294.74,25294.74,2,5,Positive
TXN-100463,2024-01-09,Brisbane Queen St,Bracelets,1,1669.57,1669.57,0,4,Positive
TXN-100464,2024-01-09,Online Flagship,Necklaces & Pendants,2,1737.48,3474.96,4,5,Positive
TXN-100465,2024-01-09,Melbourne Chadstone,Bracelets,1,1384.95,1384.95,0,4,Positive
TXN-100466,2024-01-09,Melbourne Chadstone,Earrings,1,1416.47,1416.47,0,4,Positive
TXN-100467,2024-01-09,Online Flagship,Necklaces & Pendants,1,2138.54,2138.54,2,4,Positive
TXN-100468,2024-01-09,Sydney CBD,Bracelets,1,869.56,869.56,0,5,Positive
TXN-100469,2024-01-09,Online Flagship,Necklaces & Pendants,1,2793.64,2793.64,1,4,Positive
TXN-100470,2024-01-09,Sydney CBD,Earrings,1,442.84,442.84,0,5,Positive
TXN-100471,2024-01-09,Online Flagship,Earrings,1,817.35,817.35,3,5,Positive
TXN-100472,2024-01-09,Sydney CBD,Necklaces & Pendants,1,3931.85,3931.85,0,5,Positive
TXN-100473,2024-01-09,Online Flagship,Earrings,1,945.75,945.75,5,5,Positive
TXN-100474,2024-01-09,Brisbane Queen St,Earrings,2,2364.31,4728.62,0,5,Positive
TXN-100475,2024-01-09,Online Flagship,Earrings,1,2142.5,2142.5,3,5,Positive
TXN-100476,2024-01-09,Sydney CBD,Necklaces & Pendants,1,2238.07,2238.07,0,3,Neutral
TXN-100477,2024-01-09,Brisbane Queen St,Earrings,1,2278.8,2278.8,0,3,Neutral
TXN-100478,2024-01-09,Online Flagship,Engagement Rings,1,10113.37,10113.37,3,4,Positive
TXN-100479,2024-01-09,Brisbane Queen St,Luxury Watches,2,7366.11,14732.22,0,5,Positive
TXN-100480,2024-01-09,Perth Hay St,Luxury Watches,1,21432.77,21432.77,0,5,Positive
TXN-100481,2024-01-09,Perth Hay St,Necklaces & Pendants,1,3794.66,3794.66,0,5,Positive
TXN-100482,2024-01-09,Brisbane Queen St,Bracelets,2,2342.94,4685.88,0,4,Positive
TXN-100483,2024-01-09,Perth Hay St,Earrings,1,2036.95,2036.95,0,4,Positive
TXN-100484,2024-01-09,Brisbane Queen St,Bracelets,3,1861.44,5584.32,0,4,Positive
TXN-100485,2024-01-09,Online Flagship,Engagement Rings,1,7305.65,7305.65,7,2,Negative
TXN-100486,2024-01-09,Sydney CBD,Earrings,2,2493.89,4987.78,0,5,Positive
TXN-100487,2024-01-09,Melbourne Chadstone,Necklaces & Pendants,1,1025.24,1025.24,0,5,Positive
TXN-100488,2024-01-09,Online Flagship,Engagement Rings,3,10144.89,30434.67,3,5,Positive
TXN-100489,2024-01-09,Online Flagship,Bracelets,1,2461.08,2461.08,5,4,Positive
TXN-100490,2024-01-09,Brisbane Queen St,Luxury Watches,1,4126.38,4126.38,0,3,Neutral
TXN-100491,2024-01-09,Perth Hay St,Luxury Watches,1,13801.1,13801.1,0,3,Neutral
TXN-100492,2024-01-09,Melbourne Chadstone,Necklaces & Pendants,2,1568.74,3137.48,0,3,Neutral
TXN-100493,2024-01-09,Sydney CBD,Earrings,1,1152.22,1152.22,0,4,Positive
TXN-100494,2024-01-09,Brisbane Queen St,Earrings,1,1154.4,1154.4,0,5,Positive
TXN-100495,2024-01-09,Melbourne Chadstone,Necklaces & Pendants,1,1195.82,1195.82,0,4,Positive
TXN-100496,2024-01-09,Brisbane Queen St,Luxury Watches,2,20710.44,41420.88,0,5,Positive
TXN-100497,2024-01-09,Sydney CBD,Luxury Watches,1,10211.12,10211.12,0,4,Positive
TXN-100498,2024-01-09,Online Flagship,Luxury Watches,2,11993.7,23987.4,3,5,Positive
TXN-100499,2024-01-09,Online Flagship,Bracelets,1,595.81,595.81,4,4,Positive
TXN-100500,2024-01-09,Perth Hay St,Bracelets,3,653.53,1960.59,0,5,Positive
TXN-100501,2024-01-09,Brisbane Queen St,Bracelets,1,1950.04,1950.04,0,4,Positive
TXN-100502,2024-01-09,Melbourne Chadstone,Bracelets,1,1501.45,1501.45,0,5,Positive
TXN-100503,2024-01-09,Online Flagship,Bracelets,1,1671.9,1671.9,3,5,Positive
TXN-100504,2024-01-09,Perth Hay St,Bracelets,1,1957.53,1957.53,0,4,Positive
TXN-100505,2024-01-10,Sydney CBD,Bracelets,1,2880.82,2880.82,0,5,Positive
TXN-100506,2024-01-10,Online Flagship,Bracelets,1,1014.25,1014.25,4,4,Positive
TXN-100507,2024-01-10,Online Flagship,Necklaces & Pendants,1,673.1,673.1,3,5,Positive
TXN-100508,2024-01-10,Online Flagship,Necklaces & Pendants,1,2486.99,2486.99,2,4,Positive
TXN-100509,2024-01-10,Online Flagship,Earrings,1,1553.18,1553.18,2,5,Positive
TXN-100510,2024-01-10,Perth Hay St,Earrings,2,396.38,792.76,0,4,Positive
TXN-100511,2024-01-10,Melbourne Chadstone,Earrings,1,589.84,589.84,0,5,Positive
TXN-100512,2024-01-10,Online Flagship,Earrings,1,2228.2,2228.2,2,4,Positive
TXN-100513,2024-01-10,Online Flagship,Earrings,1,329.24,329.24,2,4,Positive
TXN-100514,2024-01-10,Sydney CBD,Engagement Rings,1,31789.54,31789.54,18,5,Positive
TXN-100515,2024-01-10,Sydney CBD,Necklaces & Pendants,2,3629.32,7258.64,0,5,Positive
TXN-100516,2024-01-10,Melbourne Chadstone,Bracelets,2,2881.56,5763.12,0,5,Positive
TXN-100517,2024-01-10,Online Flagship,Earrings,2,801.41,1602.82,1,5,Positive
TXN-100518,2024-01-10,Online Flagship,Necklaces & Pendants,1,1370.95,1370.95,4,3,Neutral
TXN-100519,2024-01-10,Sydney CBD,Bracelets,1,1968.62,1968.62,0,5,Positive
TXN-100520,2024-01-10,Brisbane Queen St,Luxury Watches,1,13655.26,13655.26,0,4,Positive
TXN-100521,2024-01-10,Melbourne Chadstone,Necklaces & Pendants,2,3131.11,6262.22,0,3,Neutral
TXN-100522,2024-01-10,Online Flagship,Necklaces & Pendants,1,3245.65,3245.65,1,5,Positive
TXN-100523,2024-01-10,Online Flagship,Bracelets,1,544.73,544.73,5,5,Positive
TXN-100524,2024-01-10,Online Flagship,Earrings,1,1607.31,1607.31,2,4,Positive
TXN-100525,2024-01-10,Brisbane Queen St,Necklaces & Pendants,1,3237.85,3237.85,0,5,Positive
TXN-100526,2024-01-10,Melbourne Chadstone,Bracelets,1,1455.67,1455.67,0,4,Positive
TXN-100527,2024-01-10,Melbourne Chadstone,Bracelets,1,2720.89,2720.89,0,4,Positive
TXN-100528,2024-01-10,Sydney CBD,Earrings,1,1439.82,1439.82,0,5,Positive
TXN-100529,2024-01-10,Online Flagship,Bracelets,1,2413.91,2413.91,3,5,Positive
TXN-100530,2024-01-10,Online Flagship,Earrings,1,513.74,513.74,3,5,Positive
TXN-100531,2024-01-10,Online Flagship,Earrings,2,2373.03,4746.06,4,3,Neutral
TXN-100532,2024-01-10,Online Flagship,Necklaces & Pendants,1,2438.76,2438.76,1,5,Positive
TXN-100533,2024-01-10,Brisbane Queen St,Necklaces & Pendants,1,1254.0,1254.0,0,4,Positive
TXN-100534,2024-01-10,Online Flagship,Engagement Rings,1,8215.08,8215.08,3,5,Positive
TXN-100535,2024-01-10,Online Flagship,Bracelets,1,1692.1,1692.1,3,3,Neutral
TXN-100536,2024-01-10,Online Flagship,Luxury Watches,1,7213.72,7213.72,3,4,Positive
TXN-100537,2024-01-10,Sydney CBD,Necklaces & Pendants,1,1596.13,1596.13,0,3,Neutral
TXN-100538,2024-01-10,Brisbane Queen St,Luxury Watches,1,4099.36,4099.36,0,4,Positive
TXN-100539,2024-01-10,Sydney CBD,Necklaces & Pendants,2,4618.03,9236.06,0,5,Positive
TXN-100540,2024-01-10,Online Flagship,Necklaces & Pendants,1,2083.73,2083.73,2,5,Positive
TXN-100541,2024-01-10,Perth Hay St,Bracelets,1,2490.79,2490.79,0,5,Positive
TXN-100542,2024-01-10,Sydney CBD,Bracelets,1,2724.92,2724.92,0,5,Positive
TXN-100543,2024-01-10,Perth Hay St,Bracelets,2,2362.95,4725.9,0,4,Positive
